instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
16602,2012-11-29,4,1,11,12,0,4,1,1,0.36,0.3485,0.4,0.1642,236
16603,2012-11-29,4,1,11,13,0,4,1,1,0.38,0.3939,0.32,0.1343,224
16604,2012-11-29,4,1,11,14,0,4,1,1,0.36,0.3485,0.43,0.2239,187
16605,2012-11-29,4,1,11,15,0,4,1,1,0.36,0.3333,0.43,0.2836,220
16606,2012-11-29,4,1,11,16,0,4,1,1,0.36,0.3485,0.4,0.2239,370
16607,2012-11-29,4,1,11,17,0,4,1,1,0.34,0.3333,0.39,0.194,561
16608,2012-11-29,4,1,11,18,0,4,1,1,0.32,0.3182,0.49,0.1642,537
16609,2012-11-29,4,1,11,19,0,4,1,1,0.3,0.2879,0.52,0.194,344
16610,2012-11-29,4,1,11,20,0,4,1,1,0.3,0.303,0.52,0.1642,252
16611,2012-11-29,4,1,11,21,0,4,1,1,0.26,0.2727,0.65,0.1343,208
16612,2012-11-29,4,1,11,22,0,4,1,1,0.26,0.2879,0.7,0.0896,151
16613,2012-11-29,4,1,11,23,0,4,1,1,0.28,0.3182,0.61,0.0,130
16614,2012-11-30,4,1,11,0,0,5,1,1,0.26,0.2576,0.7,0.1642,52
16615,2012-11-30,4,1,11,1,0,5,1,1,0.24,0.2576,0.7,0.0896,19
16616,2012-11-30,4,1,11,2,0,5,1,1,0.24,0.2879,0.75,0.0,12
16617,2012-11-30,4,1,11,3,0,5,1,1,0.24,0.2879,0.75,0.0,4
16618,2012-11-30,4,1,11,4,0,5,1,1,0.22,0.2727,0.75,0.0,3
16619,2012-11-30,4,1,11,5,0,5,1,1,0.2,0.2576,0.8,0.0,40
16620,2012-11-30,4,1,11,6,0,5,1,1,0.2,0.2576,0.86,0.0,106
16621,2012-11-30,4,1,11,7,0,5,1,1,0.22,0.2727,0.8,0.0,352
16622,2012-11-30,4,1,11,8,0,5,1,2,0.22,0.2576,0.8,0.0896,729
16623,2012-11-30,4,1,11,9,0,5,1,1,0.24,0.2576,0.75,0.0896,330
16624,2012-11-30,4,1,11,10,0,5,1,2,0.3,0.3333,0.65,0.0,169
16625,2012-11-30,4,1,11,11,0,5,1,2,0.34,0.3485,0.53,0.0896,201
16626,2012-11-30,4,1,11,12,0,5,1,2,0.38,0.3939,0.46,0.0,268
16627,2012-11-30,4,1,11,13,0,5,1,2,0.4,0.4091,0.4,0.1642,262
16628,2012-11-30,4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.1045,251
16629,2012-11-30,4,1,11,15,0,5,1,2,0.42,0.4242,0.38,0.1045,296
16630,2012-11-30,4,1,11,16,0,5,1,1,0.4,0.4091,0.43,0.1343,405
16631,2012-11-30,4,1,11,17,0,5,1,1,0.36,0.3485,0.5,0.194,582
16632,2012-11-30,4,1,11,18,0,5,1,2,0.34,0.3636,0.61,0.0,509
16633,2012-11-30,4,1,11,19,0,5,1,1,0.32,0.3485,0.66,0.0,377
16634,2012-11-30,4,1,11,20,0,5,1,1,0.32,0.3485,0.66,0.0,245
16635,2012-11-30,4,1,11,21,0,5,1,1,0.3,0.3182,0.75,0.0896,183
16636,2012-11-30,4,1,11,22,0,5,1,1,0.3,0.3333,0.75,0.0,163
16637,2012-11-30,4,1,11,23,0,5,1,2,0.3,0.3182,0.75,0.0896,110
16638,2012-12-01,4,1,12,0,0,6,0,1,0.26,0.303,0.81,0.0,108
16639,2012-12-01,4,1,12,1,0,6,0,1,0.26,0.303,0.81,0.0,69
16640,2012-12-01,4,1,12,2,0,6,0,2,0.26,0.303,0.81,0.0,50
16641,2012-12-01,4,1,12,3,0,6,0,2,0.26,0.2727,0.81,0.1343,15
16642,2012-12-01,4,1,12,4,0,6,0,1,0.26,0.2879,0.81,0.0896,5
16643,2012-12-01,4,1,12,5,0,6,0,1,0.24,0.2576,0.87,0.0896,13
16644,2012-12-01,4,1,12,6,0,6,0,1,0.24,0.2424,0.87,0.1343,27
16645,2012-12-01,4,1,12,7,0,6,0,2,0.24,0.2424,0.87,0.1343,63
16646,2012-12-01,4,1,12,8,0,6,0,2,0.24,0.2424,0.87,0.1343,144
16647,2012-12-01,4,1,12,9,0,6,0,2,0.26,0.2424,0.93,0.2537,193
16648,2012-12-01,4,1,12,10,0,6,0,2,0.28,0.2727,0.89,0.1642,256
16649,2012-12-01,4,1,12,11,0,6,0,2,0.32,0.3333,0.76,0.1045,392
16650,2012-12-01,4,1,12,12,0,6,0,2,0.32,0.3333,0.81,0.0896,446
16651,2012-12-01,4,1,12,13,0,6,0,2,0.34,0.3636,0.76,0.0,509
16652,2012-12-01,4,1,12,14,0,6,0,2,0.36,0.3788,0.71,0.0,479
16653,2012-12-01,4,1,12,15,0,6,0,2,0.4,0.4091,0.62,0.0,484
16654,2012-12-01,4,1,12,16,0,6,0,2,0.38,0.3939,0.66,0.0,443
16655,2012-12-01,4,1,12,17,0,6,0,2,0.34,0.3485,0.76,0.1045,320
16656,2012-12-01,4,1,12,18,0,6,0,2,0.34,0.3636,0.76,0.0,297
16657,2012-12-01,4,1,12,19,0,6,0,2,0.32,0.3485,0.81,0.0,249
16658,2012-12-01,4,1,12,20,0,6,0,1,0.32,0.3485,0.81,0.0,198
16659,2012-12-01,4,1,12,21,0,6,0,2,0.3,0.3333,0.87,0.0,158
16660,2012-12-01,4,1,12,22,0,6,0,2,0.3,0.3333,0.87,0.0,147
16661,2012-12-01,4,1,12,23,0,6,0,2,0.32,0.3485,0.81,0.0,126
16662,2012-12-02,4,1,12,0,0,0,0,2,0.3,0.3182,0.87,0.0896,117
16663,2012-12-02,4,1,12,1,0,0,0,2,0.3,0.3182,0.87,0.0896,94
16664,2012-12-02,4,1,12,2,0,0,0,2,0.3,0.3333,0.87,0.0,74
16665,2012-12-02,4,1,12,3,0,0,0,2,0.26,0.303,0.93,0.0,25
16666,2012-12-02,4,1,12,4,0,0,0,2,0.26,0.303,0.93,0.0,7
16667,2012-12-02,4,1,12,5,0,0,0,2,0.26,0.303,0.93,0.0,8
16668,2012-12-02,4,1,12,6,0,0,0,2,0.24,0.2424,0.93,0.1343,16
16669,2012-12-02,4,1,12,7,0,0,0,2,0.24,0.2424,0.93,0.1343,31
16670,2012-12-02,4,1,12,8,0,0,0,2,0.26,0.2879,0.93,0.0896,93
16671,2012-12-02,4,1,12,9,0,0,0,2,0.28,0.2727,0.93,0.1642,172
16672,2012-12-02,4,1,12,10,0,0,0,2,0.3,0.3333,0.87,0.0,293
16673,2012-12-02,4,1,12,11,0,0,0,2,0.32,0.3182,0.81,0.1642,355
16674,2012-12-02,4,1,12,12,0,0,0,2,0.34,0.3333,0.81,0.1642,520
16675,2012-12-02,4,1,12,13,0,0,0,1,0.4,0.4091,0.71,0.2239,431
16676,2012-12-02,4,1,12,14,0,0,0,1,0.44,0.4394,0.62,0.2537,473
16677,2012-12-02,4,1,12,15,0,0,0,1,0.44,0.4394,0.67,0.1343,417
16678,2012-12-02,4,1,12,16,0,0,0,2,0.44,0.4394,0.67,0.1045,443
16679,2012-12-02,4,1,12,17,0,0,0,3,0.4,0.4091,0.76,0.194,303
16680,2012-12-02,4,1,12,18,0,0,0,2,0.44,0.4394,0.72,0.1045,203
16681,2012-12-02,4,1,12,19,0,0,0,2,0.4,0.4091,0.82,0.194,174
16682,2012-12-02,4,1,12,20,0,0,0,2,0.42,0.4242,0.82,0.194,154
16683,2012-12-02,4,1,12,21,0,0,0,2,0.44,0.4394,0.77,0.2239,99
16684,2012-12-02,4,1,12,22,0,0,0,2,0.44,0.4394,0.77,0.194,96
16685,2012-12-02,4,1,12,23,0,0,0,2,0.42,0.4242,0.82,0.1343,51
16686,2012-12-03,4,1,12,0,0,1,1,2,0.42,0.4242,0.82,0.1642,21
16687,2012-12-03,4,1,12,1,0,1,1,1,0.4,0.4091,0.82,0.1343,13
16688,2012-12-03,4,1,12,2,0,1,1,1,0.42,0.4242,0.77,0.1642,10
16689,2012-12-03,4,1,12,3,0,1,1,1,0.38,0.3939,0.87,0.0,8
16690,2012-12-03,4,1,12,4,0,1,1,1,0.36,0.3788,0.93,0.0,5
16691,2012-12-03,4,1,12,5,0,1,1,1,0.34,0.3485,0.93,0.0896,38
16692,2012-12-03,4,1,12,6,0,1,1,1,0.36,0.3788,0.93,0.0,138
16693,2012-12-03,4,1,12,7,0,1,1,2,0.34,0.3636,0.93,0.0,396
16694,2012-12-03,4,1,12,8,0,1,1,1,0.36,0.3788,0.93,0.0,731
16695,2012-12-03,4,1,12,9,0,1,1,1,0.4,0.4091,0.87,0.0896,308
16696,2012-12-03,4,1,12,10,0,1,1,1,0.44,0.4394,0.77,0.1343,136
16697,2012-12-03,4,1,12,11,0,1,1,1,0.48,0.4697,0.77,0.1343,233
16698,2012-12-03,4,1,12,12,0,1,1,1,0.52,0.5,0.68,0.1642,268
16699,2012-12-03,4,1,12,13,0,1,1,1,0.58,0.5455,0.56,0.0896,321
16700,2012-12-03,4,1,12,14,0,1,1,1,0.6,0.6212,0.53,0.0,260
16701,2012-12-03,4,1,12,15,0,1,1,1,0.6,0.6212,0.56,0.0,268
16702,2012-12-03,4,1,12,16,0,1,1,1,0.6,0.6212,0.53,0.1343,442
16703,2012-12-03,4,1,12,17,0,1,1,1,0.52,0.5,0.63,0.1045,708
16704,2012-12-03,4,1,12,18,0,1,1,1,0.5,0.4848,0.68,0.0896,692
16705,2012-12-03,4,1,12,19,0,1,1,1,0.5,0.4848,0.68,0.0896,471
16706,2012-12-03,4,1,12,20,0,1,1,2,0.46,0.4545,0.77,0.0,300
16707,2012-12-03,4,1,12,21,0,1,1,1,0.44,0.4394,0.82,0.194,221
16708,2012-12-03,4,1,12,22,0,1,1,1,0.42,0.4242,0.82,0.1045,144
16709,2012-12-03,4,1,12,23,0,1,1,1,0.42,0.4242,0.82,0.1045,102
16710,2012-12-04,4,1,12,0,0,2,1,1,0.42,0.4242,0.88,0.1045,55
16711,2012-12-04,4,1,12,1,0,2,1,1,0.42,0.4242,0.82,0.1045,25
16712,2012-12-04,4,1,12,2,0,2,1,1,0.42,0.4242,0.88,0.0896,8
16713,2012-12-04,4,1,12,3,0,2,1,2,0.4,0.4091,0.87,0.1343,4
16714,2012-12-04,4,1,12,4,0,2,1,2,0.4,0.4091,0.87,0.1343,7
16715,2012-12-04,4,1,12,5,0,2,1,2,0.44,0.4394,0.88,0.0,46
16716,2012-12-04,4,1,12,6,0,2,1,2,0.36,0.3788,0.93,0.0,153
16717,2012-12-04,4,1,12,7,0,2,1,1,0.42,0.4242,0.88,0.1343,502
16718,2012-12-04,4,1,12,8,0,2,1,2,0.44,0.4394,0.88,0.1642,721
16719,2012-12-04,4,1,12,9,0,2,1,1,0.46,0.4545,0.82,0.1045,336
16720,2012-12-04,4,1,12,10,0,2,1,1,0.46,0.4545,0.82,0.194,156
16721,2012-12-04,4,1,12,11,0,2,1,1,0.48,0.4697,0.77,0.194,207
16722,2012-12-04,4,1,12,12,0,2,1,1,0.52,0.5,0.68,0.194,312
16723,2012-12-04,4,1,12,13,0,2,1,2,0.54,0.5152,0.64,0.1642,272
16724,2012-12-04,4,1,12,14,0,2,1,2,0.58,0.5455,0.56,0.2239,270
16725,2012-12-04,4,1,12,15,0,2,1,2,0.6,0.6212,0.49,0.2537,300
16726,2012-12-04,4,1,12,16,0,2,1,1,0.58,0.5455,0.49,0.2836,435
16727,2012-12-04,4,1,12,17,0,2,1,1,0.52,0.5,0.59,0.2239,743
16728,2012-12-04,4,1,12,18,0,2,1,1,0.5,0.4848,0.63,0.2239,731
16729,2012-12-04,4,1,12,19,0,2,1,1,0.48,0.4697,0.67,0.2239,460
16730,2012-12-04,4,1,12,20,0,2,1,2,0.5,0.4848,0.63,0.2239,306
16731,2012-12-04,4,1,12,21,0,2,1,2,0.5,0.4848,0.63,0.2537,280
16732,2012-12-04,4,1,12,22,0,2,1,2,0.5,0.4848,0.63,0.2985,181
16733,2012-12-04,4,1,12,23,0,2,1,1,0.48,0.4697,0.67,0.2537,96
16734,2012-12-05,4,1,12,0,0,3,1,1,0.5,0.4848,0.59,0.2836,37
16735,2012-12-05,4,1,12,1,0,3,1,1,0.52,0.5,0.55,0.3284,11
16736,2012-12-05,4,1,12,2,0,3,1,1,0.46,0.4545,0.67,0.1642,9
16737,2012-12-05,4,1,12,3,0,3,1,1,0.48,0.4697,0.67,0.1343,7
16738,2012-12-05,4,1,12,4,0,3,1,1,0.5,0.4848,0.63,0.4478,10
16739,2012-12-05,4,1,12,5,0,3,1,1,0.5,0.4848,0.59,0.2836,49
16740,2012-12-05,4,1,12,6,0,3,1,3,0.48,0.4697,0.55,0.3881,124
16741,2012-12-05,4,1,12,7,0,3,1,3,0.46,0.4545,0.59,0.2985,398
16742,2012-12-05,4,1,12,8,0,3,1,2,0.44,0.4394,0.58,0.2836,759
16743,2012-12-05,4,1,12,9,0,3,1,2,0.44,0.4394,0.51,0.2239,388
16744,2012-12-05,4,1,12,10,0,3,1,2,0.44,0.4394,0.47,0.3582,141
16745,2012-12-05,4,1,12,11,0,3,1,1,0.44,0.4394,0.44,0.2836,172
16746,2012-12-05,4,1,12,12,0,3,1,1,0.44,0.4394,0.41,0.2836,232
16747,2012-12-05,4,1,12,13,0,3,1,1,0.46,0.4545,0.41,0.2836,214
16748,2012-12-05,4,1,12,14,0,3,1,1,0.48,0.4697,0.33,0.4925,218
16749,2012-12-05,4,1,12,15,0,3,1,1,0.48,0.4697,0.33,0.2836,285
16750,2012-12-05,4,1,12,16,0,3,1,1,0.46,0.4545,0.33,0.2836,377
16751,2012-12-05,4,1,12,17,0,3,1,1,0.44,0.4394,0.35,0.2836,605
16752,2012-12-05,4,1,12,18,0,3,1,1,0.42,0.4242,0.35,0.4478,609
16753,2012-12-05,4,1,12,19,0,3,1,1,0.38,0.3939,0.43,0.3582,414
16754,2012-12-05,4,1,12,20,0,3,1,1,0.34,0.303,0.46,0.3881,293
16755,2012-12-05,4,1,12,21,0,3,1,1,0.34,0.303,0.46,0.4179,198
16756,2012-12-05,4,1,12,22,0,3,1,1,0.32,0.2879,0.45,0.3881,105
16757,2012-12-05,4,1,12,23,0,3,1,1,0.3,0.2727,0.49,0.3881,74
16758,2012-12-06,4,1,12,0,0,4,1,1,0.26,0.2424,0.48,0.2836,44
16759,2012-12-06,4,1,12,1,0,4,1,1,0.26,0.2424,0.48,0.2836,16
16760,2012-12-06,4,1,12,2,0,4,1,1,0.24,0.2121,0.52,0.2836,9
16761,2012-12-06,4,1,12,3,0,4,1,1,0.22,0.2273,0.55,0.194,2
16762,2012-12-06,4,1,12,4,0,4,1,1,0.22,0.2121,0.55,0.2985,9
16763,2012-12-06,4,1,12,5,0,4,1,1,0.22,0.2121,0.55,0.2836,32
16764,2012-12-06,4,1,12,6,0,4,1,1,0.22,0.2121,0.55,0.2985,124
16765,2012-12-06,4,1,12,7,0,4,1,1,0.22,0.2121,0.51,0.2985,389
16766,2012-12-06,4,1,12,8,0,4,1,1,0.22,0.2121,0.51,0.2985,659
16767,2012-12-06,4,1,12,9,0,4,1,1,0.24,0.2273,0.48,0.194,276
16768,2012-12-06,4,1,12,10,0,4,1,1,0.24,0.2273,0.52,0.194,145
16769,2012-12-06,4,1,12,11,0,4,1,1,0.26,0.2576,0.48,0.1642,178
16770,2012-12-06,4,1,12,12,0,4,1,1,0.28,0.3182,0.41,0.0,235
16771,2012-12-06,4,1,12,13,0,4,1,1,0.3,0.3333,0.39,0.0,245
16772,2012-12-06,4,1,12,14,0,4,1,1,0.3,0.3182,0.42,0.0896,212
16773,2012-12-06,4,1,12,15,0,4,1,1,0.32,0.3485,0.39,0.0,270
16774,2012-12-06,4,1,12,16,0,4,1,1,0.32,0.3485,0.42,0.0,331
16775,2012-12-06,4,1,12,17,0,4,1,1,0.3,0.3182,0.45,0.1045,617
16776,2012-12-06,4,1,12,18,0,4,1,1,0.28,0.2727,0.45,0.1642,565
16777,2012-12-06,4,1,12,19,0,4,1,1,0.26,0.2576,0.6,0.194,373
16778,2012-12-06,4,1,12,20,0,4,1,2,0.24,0.2576,0.6,0.1045,227
16779,2012-12-06,4,1,12,21,0,4,1,2,0.24,0.2424,0.6,0.1343,191
16780,2012-12-06,4,1,12,22,0,4,1,1,0.24,0.2424,0.65,0.1642,133
16781,2012-12-06,4,1,12,23,0,4,1,1,0.24,0.2424,0.65,0.1642,93
16782,2012-12-07,4,1,12,0,0,5,1,1,0.24,0.2576,0.7,0.1045,48
16783,2012-12-07,4,1,12,1,0,5,1,2,0.24,0.2273,0.7,0.194,28
16784,2012-12-07,4,1,12,2,0,5,1,2,0.26,0.2727,0.7,0.1343,11
16785,2012-12-07,4,1,12,3,0,5,1,2,0.26,0.2576,0.81,0.194,5
16786,2012-12-07,4,1,12,4,0,5,1,1,0.26,0.2727,0.75,0.1045,10
16787,2012-12-07,4,1,12,5,0,5,1,2,0.26,0.2727,0.81,0.1045,26
16788,2012-12-07,4,1,12,6,0,5,1,2,0.28,0.2727,0.75,0.1642,84
16789,2012-12-07,4,1,12,7,0,5,1,3,0.28,0.2727,0.81,0.1642,215
16790,2012-12-07,4,1,12,8,0,5,1,2,0.3,0.2879,0.75,0.194,441
16791,2012-12-07,4,1,12,9,0,5,1,2,0.3,0.303,0.81,0.1343,301
16792,2012-12-07,4,1,12,10,0,5,1,2,0.32,0.3182,0.76,0.1642,166
16793,2012-12-07,4,1,12,11,0,5,1,2,0.32,0.3182,0.76,0.194,203
16794,2012-12-07,4,1,12,12,0,5,1,2,0.34,0.3333,0.71,0.194,240
16795,2012-12-07,4,1,12,13,0,5,1,2,0.36,0.3485,0.66,0.1343,220
16796,2012-12-07,4,1,12,14,0,5,1,2,0.36,0.3485,0.71,0.1642,215
16797,2012-12-07,4,1,12,15,0,5,1,2,0.36,0.3485,0.71,0.1642,303
16798,2012-12-07,4,1,12,16,0,5,1,1,0.36,0.3485,0.76,0.1343,375
16799,2012-12-07,4,1,12,17,0,5,1,2,0.38,0.3939,0.66,0.0,568
16800,2012-12-07,4,1,12,18,0,5,1,2,0.38,0.3939,0.71,0.1045,498
16801,2012-12-07,4,1,12,19,0,5,1,2,0.38,0.3939,0.76,0.0,352
16802,2012-12-07,4,1,12,20,0,5,1,3,0.38,0.3939,0.76,0.1045,241
16803,2012-12-07,4,1,12,21,0,5,1,2,0.36,0.3636,0.93,0.1045,171
16804,2012-12-07,4,1,12,22,0,5,1,2,0.36,0.3636,0.93,0.0896,165
16805,2012-12-07,4,1,12,23,0,5,1,2,0.36,0.3636,0.93,0.0896,122
16806,2012-12-08,4,1,12,0,0,6,0,2,0.36,0.3636,0.93,0.0896,103
16807,2012-12-08,4,1,12,1,0,6,0,2,0.36,0.3485,0.93,0.1343,100
16808,2012-12-08,4,1,12,2,0,6,0,2,0.36,0.3485,0.93,0.1343,70
16809,2012-12-08,4,1,12,3,0,6,0,2,0.36,0.3636,0.93,0.1045,29
16810,2012-12-08,4,1,12,4,0,6,0,2,0.36,0.3788,0.93,0.0,12
16811,2012-12-08,4,1,12,5,0,6,0,2,0.36,0.3636,0.93,0.1045,6
16812,2012-12-08,4,1,12,6,0,6,0,2,0.36,0.3636,0.93,0.1045,20
16813,2012-12-08,4,1,12,7,0,6,0,2,0.36,0.3636,1.0,0.0896,39
16814,2012-12-08,4,1,12,8,0,6,0,2,0.38,0.3939,0.94,0.0896,111
16815,2012-12-08,4,1,12,9,0,6,0,2,0.38,0.3939,0.94,0.0,170
16816,2012-12-08,4,1,12,10,0,6,0,2,0.4,0.4091,0.87,0.1343,287
16817,2012-12-08,4,1,12,11,0,6,0,2,0.4,0.4091,0.87,0.1045,404
16818,2012-12-08,4,1,12,12,0,6,0,2,0.4,0.4091,0.87,0.2239,486
16819,2012-12-08,4,1,12,13,0,6,0,2,0.4,0.4091,0.87,0.1642,547
16820,2012-12-08,4,1,12,14,0,6,0,2,0.4,0.4091,0.87,0.2836,542
16821,2012-12-08,4,1,12,15,0,6,0,1,0.42,0.4242,0.82,0.1642,541
16822,2012-12-08,4,1,12,16,0,6,0,1,0.42,0.4242,0.82,0.1642,507
16823,2012-12-08,4,1,12,17,0,6,0,1,0.38,0.3939,0.87,0.1343,345
16824,2012-12-08,4,1,12,18,0,6,0,1,0.4,0.4091,0.87,0.1045,304
16825,2012-12-08,4,1,12,19,0,6,0,1,0.4,0.4091,0.87,0.0,246
16826,2012-12-08,4,1,12,20,0,6,0,2,0.36,0.3788,1.0,0.0,182
16827,2012-12-08,4,1,12,21,0,6,0,2,0.36,0.3788,1.0,0.0,209
16828,2012-12-08,4,1,12,22,0,6,0,2,0.38,0.3939,0.94,0.1045,160
16829,2012-12-08,4,1,12,23,0,6,0,2,0.4,0.4091,0.94,0.0,162
16830,2012-12-09,4,1,12,0,0,0,0,2,0.4,0.4091,0.87,0.1343,118
16831,2012-12-09,4,1,12,1,0,0,0,2,0.4,0.4091,0.87,0.1045,102
16832,2012-12-09,4,1,12,2,0,0,0,2,0.4,0.4091,0.87,0.1045,78
16833,2012-12-09,4,1,12,3,0,0,0,2,0.4,0.4091,0.87,0.1045,48
16834,2012-12-09,4,1,12,4,0,0,0,2,0.4,0.4091,0.94,0.1045,12
16835,2012-12-09,4,1,12,5,0,0,0,2,0.4,0.4091,0.87,0.1045,8
16836,2012-12-09,4,1,12,6,0,0,0,3,0.4,0.4091,0.94,0.1045,6
16837,2012-12-09,4,1,12,7,0,0,0,3,0.4,0.4091,0.87,0.2239,23
16838,2012-12-09,4,1,12,8,0,0,0,3,0.4,0.4091,0.87,0.1642,69
16839,2012-12-09,4,1,12,9,0,0,0,2,0.4,0.4091,0.87,0.2537,103
16840,2012-12-09,4,1,12,10,0,0,0,2,0.4,0.4091,0.87,0.2836,219
16841,2012-12-09,4,1,12,11,0,0,0,2,0.4,0.4091,0.87,0.2985,250
16842,2012-12-09,4,1,12,12,0,0,0,2,0.4,0.4091,0.82,0.2985,315
16843,2012-12-09,4,1,12,13,0,0,0,2,0.38,0.3939,0.87,0.2836,285
16844,2012-12-09,4,1,12,14,0,0,0,2,0.38,0.3939,0.87,0.194,232
16845,2012-12-09,4,1,12,15,0,0,0,3,0.36,0.3485,0.93,0.1642,225
16846,2012-12-09,4,1,12,16,0,0,0,3,0.36,0.3485,0.93,0.1642,253
16847,2012-12-09,4,1,12,17,0,0,0,3,0.36,0.3485,0.93,0.1343,229
16848,2012-12-09,4,1,12,18,0,0,0,3,0.36,0.3636,0.93,0.0896,198
16849,2012-12-09,4,1,12,19,0,0,0,3,0.38,0.3939,0.94,0.0896,122
16850,2012-12-09,4,1,12,20,0,0,0,3,0.36,0.3636,1.0,0.0896,108
16851,2012-12-09,4,1,12,21,0,0,0,2,0.36,0.3636,1.0,0.1045,96
16852,2012-12-09,4,1,12,22,0,0,0,3,0.36,0.3636,0.93,0.1045,78
16853,2012-12-09,4,1,12,23,0,0,0,3,0.36,0.3636,1.0,0.0896,51
16854,2012-12-10,4,1,12,0,0,1,1,3,0.36,0.3636,1.0,0.0896,20
16855,2012-12-10,4,1,12,1,0,1,1,2,0.36,0.3788,1.0,0.0,4
16856,2012-12-10,4,1,12,2,0,1,1,2,0.38,0.3939,0.94,0.1045,5
16857,2012-12-10,4,1,12,3,0,1,1,2,0.38,0.3939,0.94,0.1045,4
16858,2012-12-10,4,1,12,4,0,1,1,2,0.38,0.3939,0.94,0.1045,12
16859,2012-12-10,4,1,12,5,0,1,1,2,0.38,0.3939,0.94,0.1045,27
16860,2012-12-10,4,1,12,6,0,1,1,2,0.38,0.3939,0.94,0.1642,123
16861,2012-12-10,4,1,12,7,0,1,1,2,0.38,0.3939,0.94,0.2537,294
16862,2012-12-10,4,1,12,8,0,1,1,2,0.42,0.4242,1.0,0.2537,584
16863,2012-12-10,4,1,12,9,0,1,1,2,0.42,0.4242,1.0,0.2239,284
16864,2012-12-10,4,1,12,10,0,1,1,2,0.44,0.4394,0.94,0.2239,133
16865,2012-12-10,4,1,12,11,0,1,1,3,0.46,0.4545,0.94,0.2239,134
16866,2012-12-10,4,1,12,12,0,1,1,3,0.44,0.4394,1.0,0.2239,173
16867,2012-12-10,4,1,12,13,0,1,1,3,0.44,0.4394,1.0,0.2239,220
16868,2012-12-10,4,1,12,14,0,1,1,2,0.5,0.4848,0.94,0.2239,210
16869,2012-12-10,4,1,12,15,0,1,1,2,0.5,0.4848,0.87,0.1642,236
16870,2012-12-10,4,1,12,16,0,1,1,2,0.5,0.4848,0.88,0.1045,345
16871,2012-12-10,4,1,12,17,0,1,1,2,0.48,0.4697,0.82,0.2836,616
16872,2012-12-10,4,1,12,18,0,1,1,2,0.46,0.4545,0.88,0.2836,564
16873,2012-12-10,4,1,12,19,0,1,1,1,0.52,0.5,0.77,0.2836,427
16874,2012-12-10,4,1,12,20,0,1,1,1,0.46,0.4545,0.88,0.2537,300
16875,2012-12-10,4,1,12,21,0,1,1,2,0.46,0.4545,0.94,0.194,245
16876,2012-12-10,4,1,12,22,0,1,1,2,0.5,0.4848,0.82,0.2239,126
16877,2012-12-10,4,1,12,23,0,1,1,1,0.46,0.4545,0.88,0.2537,84
16878,2012-12-11,4,1,12,0,0,2,1,3,0.46,0.4545,0.77,0.4627,31
16879,2012-12-11,4,1,12,1,0,2,1,1,0.42,0.4242,0.71,0.4478,8
16880,2012-12-11,4,1,12,2,0,2,1,2,0.4,0.4091,0.66,0.3284,1
16881,2012-12-11,4,1,12,3,0,2,1,3,0.36,0.3333,0.76,0.2836,3
16882,2012-12-11,4,1,12,4,0,2,1,2,0.34,0.3182,0.76,0.2836,8
16883,2012-12-11,4,1,12,5,0,2,1,3,0.34,0.303,0.71,0.3284,41
16884,2012-12-11,4,1,12,6,0,2,1,2,0.34,0.303,0.71,0.2985,118
16885,2012-12-11,4,1,12,7,0,2,1,1,0.34,0.303,0.66,0.4179,380
16886,2012-12-11,4,1,12,8,0,2,1,2,0.34,0.303,0.61,0.2985,724
16887,2012-12-11,4,1,12,9,0,2,1,1,0.34,0.303,0.61,0.3881,334
16888,2012-12-11,4,1,12,10,0,2,1,1,0.36,0.3333,0.57,0.3284,154
16889,2012-12-11,4,1,12,11,0,2,1,2,0.36,0.3333,0.53,0.3582,173
16890,2012-12-11,4,1,12,12,0,2,1,2,0.36,0.3182,0.53,0.4478,226
16891,2012-12-11,4,1,12,13,0,2,1,2,0.38,0.3939,0.5,0.2239,254
16892,2012-12-11,4,1,12,14,0,2,1,2,0.38,0.3939,0.5,0.2239,204
16893,2012-12-11,4,1,12,15,0,2,1,2,0.38,0.3939,0.5,0.2239,270
16894,2012-12-11,4,1,12,16,0,2,1,2,0.38,0.3939,0.5,0.2239,358
16895,2012-12-11,4,1,12,17,0,2,1,1,0.32,0.303,0.53,0.2239,601
16896,2012-12-11,4,1,12,18,0,2,1,1,0.32,0.303,0.53,0.2239,546
16897,2012-12-11,4,1,12,19,0,2,1,1,0.32,0.303,0.53,0.2239,433
16898,2012-12-11,4,1,12,20,0,2,1,1,0.32,0.303,0.53,0.2239,257
16899,2012-12-11,4,1,12,21,0,2,1,1,0.32,0.3182,0.53,0.194,207
16900,2012-12-11,4,1,12,22,0,2,1,1,0.3,0.2879,0.56,0.2239,106
16901,2012-12-11,4,1,12,23,0,2,1,1,0.3,0.2879,0.52,0.2239,64
16902,2012-12-12,4,1,12,0,0,3,1,1,0.3,0.303,0.52,0.1642,34
16903,2012-12-12,4,1,12,1,0,3,1,1,0.28,0.2727,0.61,0.2239,21
16904,2012-12-12,4,1,12,2,0,3,1,1,0.28,0.2727,0.56,0.1642,9
16905,2012-12-12,4,1,12,3,0,3,1,1,0.26,0.2727,0.6,0.1343,10
16906,2012-12-12,4,1,12,4,0,3,1,1,0.26,0.303,0.6,0.0,4
